SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
FSC, EQ, 13-Apr-2020, 89.50, 93.95, 93.95, 93.95, 93.95, 93.95, 93.95, 19922, 18.72, 122, 19724, 99.94
FSL, EQ, 13-Apr-2020, 33.05, 34.65, 34.65, 32.05, 33.20, 33.20, 33.01, 1406180, 464.24, 7207, 443224, 35.31
GABRIEL, EQ, 13-Apr-2020, 58.95, 60.00, 64.45, 59.95, 62.40, 61.25, 61.47, 138897, 85.38, 1638, 76066, 69.08
GAEL, EQ, 13-Apr-2020, 116.10, 118.00, 118.00, 108.25, 115.00, 114.25, 112.18, 42611, 47.80, 1125, 17871, 51.11
GAIL, EQ, 13-Apr-2020, 87.75, 88.70, 89.40, 83.80, 86.20, 86.05, 86.11, 8121867, 6993.66, 45102, 1756845, 24.14
GAL, EQ, 13-Apr-2020, 1.25, 1.20, 1.30, 1.20, 1.20, 1.25, 1.22, 20377, 0.25, 72, 16510, 92.92
GALAXYSURF, EQ, 13-Apr-2020, 1247.90, 1250.00, 1318.50, 1200.00, 1280.00, 1252.15, 1266.69, 55054, 697.36, 4937, 21143, 46.30
GALLANTT, EQ, 13-Apr-2020, 24.65, 25.00, 25.00, 21.95, 22.85, 23.00, 22.80, 19903, 4.54, 181, 12062, 64.89
GALLISPAT, EQ, 13-Apr-2020, 18.25, 18.70, 19.15, 17.95, 18.50, 18.35, 18.44, 6082, 1.12, 101, 3860, 85.87
GAMMNINFRA, EQ, 13-Apr-2020, 0.35, 0.40, 0.40, 0.35, 0.35, 0.35, 0.37, 2176078, 8.09, 762, 1676892, 89.19
GANDHITUBE, EQ, 13-Apr-2020, 189.85, 185.30, 189.40, 172.40, 180.20, 181.35, 182.04, 1105, 2.01, 107, 633, 63.75
GANECOS, EQ, 13-Apr-2020, 179.80, 192.70, 192.70, 170.05, 173.40, 174.30, 177.42, 1467, 2.60, 87, 1141, 86.83
GANESHHOUC, EQ, 13-Apr-2020, 22.05, 20.10, 23.85, 20.05, 21.60, 21.55, 21.83, 17940, 3.92, 437, 13685, 86.86
GANGAFORGE, SM, 13-Apr-2020, 13.60, 14.25, 14.25, 14.25, 14.25, 14.25, 14.25, 6000, 0.86, 1, 6000, 100.00
GANGESSECU, EQ, 13-Apr-2020, 24.15, 23.60, 24.35, 22.65, 23.00, 23.00, 23.60, 3249, 0.77, 16, 2130, 65.56
GARFIBRES, EQ, 13-Apr-2020, 1180.45, 1181.00, 1196.00, 1153.65, 1195.60, 1188.10, 1178.72, 6240, 73.55, 718, 3982, 70.35
GATI, EQ, 13-Apr-2020, 41.65, 41.65, 42.20, 39.40, 39.60, 39.50, 40.02, 437472, 175.08, 5830, 265783, 78.56
GAYAHWS, EQ, 13-Apr-2020, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 206081, 0.52, 34, 205531, 100.00
GAYAPROJ, EQ, 13-Apr-2020, 9.75, 9.55, 9.55, 9.30, 9.30, 9.30, 9.31, 245959, 22.89, 499, 242346, 99.54
GBGLOBAL, EQ, 13-Apr-2020, 4.30, 4.50, 4.50, 4.50, 4.50, 4.50, 4.50, 12, 0.00, 5, 11, 100.00
GDL, EQ, 13-Apr-2020, 89.95, 91.60, 91.60, 85.00, 88.15, 88.05, 87.90, 37922, 33.33, 923, 20635, 71.86
GEECEE, EQ, 13-Apr-2020, 55.90, 54.05, 61.45, 51.25, 52.85, 53.25, 53.15, 3593, 1.91, 119, 1830, 60.24
GEEKAYWIRE, EQ, 13-Apr-2020, 51.80, 52.00, 52.00, 46.00, 50.00, 48.80, 48.66, 1019, 0.50, 25, 207, 61.42
GENESYS, EQ, 13-Apr-2020, 28.25, 30.50, 31.05, 29.00, 31.00, 30.85, 30.57, 20477, 6.26, 266, 16080, 84.74
GENUSPAPER, EQ, 13-Apr-2020, 4.30, 4.55, 4.55, 3.85, 4.00, 4.05, 4.03, 141200, 5.69, 355, 80372, 68.60
GENUSPOWER, EQ, 13-Apr-2020, 15.60, 16.00, 16.20, 15.60, 16.00, 16.00, 15.92, 177234, 28.21, 763, 79982, 53.13
GEOJITFSL, EQ, 13-Apr-2020, 18.70, 18.90, 18.90, 17.90, 18.00, 18.00, 18.25, 239189, 43.65, 2067, 165814, 79.24
GEPIL, EQ, 13-Apr-2020, 459.05, 459.10, 463.50, 438.65, 440.00, 440.30, 445.59, 22150, 98.70, 1525, 15703, 82.55
GESHIP, EQ, 13-Apr-2020, 197.90, 201.00, 201.00, 185.00, 187.00, 187.20, 189.41, 64340, 121.87, 3961, 42186, 75.05
GET&D, EQ, 13-Apr-2020, 84.70, 87.00, 92.90, 83.00, 86.90, 85.20, 88.82, 111225, 98.79, 1772, 77947, 78.24
GFLLIMITED, EQ, 13-Apr-2020, 84.20, 87.00, 87.00, 80.00, 80.50, 80.45, 81.35, 48908, 39.79, 562, 28504, 75.74
GFSTEELS, EQ, 13-Apr-2020, 1.20, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 20285, 0.25, 40, 20285, 100.00
GHCL, EQ, 13-Apr-2020, 109.80, 114.50, 114.90, 104.40, 112.80, 112.85, 109.45, 271138, 296.76, 3365, 158872, 62.91
GICHSGFIN, EQ, 13-Apr-2020, 67.55, 68.90, 70.00, 63.75, 66.15, 66.20, 66.20, 348941, 231.01, 4025, 198402, 60.73
GICRE, EQ, 13-Apr-2020, 116.55, 117.75, 121.00, 114.25, 119.50, 118.50, 118.37, 256493, 303.61, 5153, 95536, 42.24
GILLANDERS, EQ, 13-Apr-2020, 21.30, 24.85, 24.85, 19.25, 20.50, 20.35, 21.49, 2600, 0.56, 58, 1931, 79.63
GILLETTE, EQ, 13-Apr-2020, 5341.55, 5400.00, 5439.90, 5251.00, 5338.00, 5327.50, 5310.34, 2825, 150.02, 964, 1090, 53.54
GINNIFILA, EQ, 13-Apr-2020, 7.20, 7.50, 7.50, 7.05, 7.10, 7.15, 7.24, 21741, 1.57, 118, 11620, 62.03
GIPCL, EQ, 13-Apr-2020, 56.05, 56.50, 57.90, 54.50, 56.40, 56.00, 55.84, 33677, 18.81, 477, 16162, 51.58
GISOLUTION, EQ, 13-Apr-2020, 2.00, 1.90, 1.90, 1.90, 1.90, 1.90, 1.90, 1740, 0.03, 9, 1540, 100.00
GKWLIMITED, EQ, 13-Apr-2020, 487.00, 549.00, 549.00, 461.50, 470.60, 473.95, 479.65, 115, 0.55, 16, 63, 98.44
GLAXO, EQ, 13-Apr-2020, 1396.35, 1414.00, 1483.30, 1336.05, 1449.95, 1451.30, 1438.50, 144109, 2073.01, 11718, 45832, 35.95
GLENMARK, EQ, 13-Apr-2020, 247.65, 258.90, 308.00, 253.00, 307.55, 299.10, 286.23, 18480604, 52897.25, 237619, 2111873, 13.30
GLOBAL, SM, 13-Apr-2020, 52.40, 49.80, 49.80, 49.80, 49.80, 49.80, 49.80, 2000, 1.00, 2, 1000, 100.00
GLOBALVECT, EQ, 13-Apr-2020, 44.35, 44.35, 44.35, 38.95, 41.85, 42.25, 41.25, 35240, 14.54, 599, 19323, 61.69
GLOBOFFS, EQ, 13-Apr-2020, 3.50, 3.45, 3.50, 3.40, 3.50, 3.50, 3.45, 5914, 0.20, 13, 5664, 95.77
GLOBUSSPR, EQ, 13-Apr-2020, 91.70, 94.80, 95.80, 89.25, 93.25, 93.00, 92.43, 67139, 62.06, 1199, 32677, 57.00
GMBREW, EQ, 13-Apr-2020, 363.85, 372.00, 372.00, 354.90, 358.70, 358.85, 362.97, 55870, 202.79, 2479, 17801, 35.35
GMDCLTD, EQ, 13-Apr-2020, 40.00, 40.20, 40.40, 36.50, 38.20, 38.00, 38.11, 1263567, 481.53, 7200, 677150, 65.48
GMMPFAUDLR, EQ, 13-Apr-2020, 2779.60, 2780.10, 2789.90, 2650.55, 2734.90, 2734.90, 2725.30, 28369, 773.14, 4013, 9944, 37.99
GMRINFRA, EQ, 13-Apr-2020, 16.70, 16.60, 17.00, 16.35, 16.75, 16.75, 16.64, 8047436, 1339.03, 9084, 2118810, 30.01
GNA, EQ, 13-Apr-2020, 147.95, 149.70, 151.90, 143.00, 144.00, 144.30, 146.45, 21580, 31.60, 736, 11059, 58.90
GNFC, EQ, 13-Apr-2020, 132.25, 133.90, 136.80, 125.55, 132.00, 131.60, 130.20, 567548, 738.95, 6680, 181173, 35.67
GOACARBON, EQ, 13-Apr-2020, 158.35, 166.25, 166.25, 150.45, 166.25, 166.25, 161.38, 56130, 90.58, 1233, 27027, 48.27
GOCLCORP, EQ, 13-Apr-2020, 140.80, 149.50, 149.50, 137.35, 138.00, 138.15, 139.45, 5417, 7.55, 168, 3419, 89.04
GODFRYPHLP, EQ, 13-Apr-2020, 995.00, 995.00, 1028.05, 970.20, 988.00, 993.20, 1000.96, 73403, 734.73, 4823, 13366, 20.08
GODREJAGRO, EQ, 13-Apr-2020, 383.50, 380.20, 389.90, 360.00, 362.00, 363.70, 365.56, 70113, 256.31, 3340, 46200, 76.30
GODREJCP, EQ, 13-Apr-2020, 595.10, 565.00, 567.50, 543.05, 557.40, 556.95, 556.95, 3394610, 18906.12, 94797, 1679765, 55.13
GODREJIND, EQ, 13-Apr-2020, 279.10, 285.00, 285.00, 273.05, 274.75, 275.90, 276.86, 292508, 809.85, 16943, 137591, 56.91
GODREJPROP, EQ, 13-Apr-2020, 671.80, 678.00, 684.65, 651.70, 668.90, 661.25, 664.22, 280224, 1861.30, 21333, 109087, 45.24
GOKEX, EQ, 13-Apr-2020, 38.65, 40.00, 40.00, 33.95, 35.10, 35.05, 35.40, 95485, 33.80, 1206, 52395, 65.53
GOKUL, EQ, 13-Apr-2020, 8.70, 9.50, 9.50, 8.55, 8.90, 8.70, 8.85, 20358, 1.80, 98, 12814, 65.29
GOKULAGRO, EQ, 13-Apr-2020, 10.50, 11.45, 11.50, 10.60, 11.40, 11.35, 11.25, 47308, 5.32, 270, 27227, 64.81
GOLDBEES, EQ, 13-Apr-2020, 40.79, 41.24, 43.09, 40.91, 42.53, 42.49, 42.55, 14075733, 5988.74, 43600, 8244346, 68.52
GOLDENTOBC, EQ, 13-Apr-2020, 22.70, 24.95, 24.95, 23.05, 24.35, 24.60, 24.53, 10570, 2.59, 208, 4425, 42.31
GOLDIAM, EQ, 13-Apr-2020, 97.30, 98.00, 99.50, 88.05, 88.90, 88.90, 90.28, 106504, 96.15, 1673, 59498, 63.51
GOLDSHARE, EQ, 13-Apr-2020, 4072.25, 4072.25, 4260.00, 4072.25, 4226.00, 4219.15, 4209.09, 6500, 273.59, 1207, 3219, 58.24
GOLDTECH, EQ, 13-Apr-2020, 8.00, 7.70, 8.40, 7.15, 7.90, 7.75, 7.76, 8782, 0.68, 95, 5704, 67.40
GOODLUCK, EQ, 13-Apr-2020, 28.15, 28.60, 29.00, 25.55, 26.25, 26.05, 26.42, 55228, 14.59, 545, 22644, 46.26
GPIL, EQ, 13-Apr-2020, 121.90, 118.10, 127.00, 116.00, 123.65, 122.45, 120.56, 33194, 40.02, 914, 17843, 63.44
GPPL, EQ, 13-Apr-2020, 53.70, 55.95, 55.95, 53.40, 54.80, 54.50, 54.33, 435661, 236.71, 9268, 267177, 74.98
GPTINFRA, EQ, 13-Apr-2020, 17.95, 19.50, 21.50, 18.45, 21.50, 21.50, 21.10, 69683, 14.70, 1041, 48970, 70.49
GRANULES, EQ, 13-Apr-2020, 169.45, 171.80, 181.00, 167.60, 172.35, 171.90, 175.63, 4339725, 7621.98, 49184, 1066307, 26.33
GRAPHITE, EQ, 13-Apr-2020, 162.30, 170.40, 170.40, 155.30, 170.40, 170.40, 167.29, 805529, 1347.61, 9884, 512685, 64.34
GRASIM, EQ, 13-Apr-2020, 530.55, 530.55, 561.00, 510.00, 548.00, 544.50, 538.23, 3263002, 17562.30, 45541, 1250810, 40.42
GRAVITA, EQ, 13-Apr-2020, 37.10, 37.10, 38.10, 35.10, 35.80, 35.75, 36.07, 39655, 14.30, 501, 23142, 62.42
GREAVESCOT, EQ, 13-Apr-2020, 75.45, 77.00, 80.90, 72.65, 76.90, 76.85, 76.33, 306925, 234.27, 5030, 169280, 61.12
GREENLAM, EQ, 13-Apr-2020, 490.15, 491.00, 514.65, 491.00, 514.65, 512.90, 506.89, 4336, 21.98, 381, 1550, 39.63
GREENPANEL, EQ, 13-Apr-2020, 29.10, 29.00, 29.10, 27.65, 28.95, 29.00, 28.79, 142813, 41.12, 1074, 48604, 77.15
GREENPLY, EQ, 13-Apr-2020, 96.75, 101.90, 101.90, 93.35, 95.50, 95.60, 97.01, 71339, 69.21, 1404, 21869, 34.95
GREENPOWER, EQ, 13-Apr-2020, 1.70, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 93478, 1.64, 54, 82269, 88.60
GRINDWELL, EQ, 13-Apr-2020, 459.90, 461.00, 461.00, 440.00, 446.00, 447.40, 447.55, 23146, 103.59, 3623, 16918, 84.56
GROBTEA, EQ, 13-Apr-2020, 288.10, 316.75, 316.90, 272.40, 281.10, 281.10, 296.58, 167, 0.50, 21, 68, 43.31
GRPLTD, EQ, 13-Apr-2020, 652.55, 700.00, 745.00, 661.25, 742.00, 742.00, 710.60, 539, 3.83, 42, 335, 62.85
GRSE, EQ, 13-Apr-2020, 155.00, 163.20, 164.50, 154.20, 154.95, 157.10, 157.13, 139180, 218.69, 3577, 53178, 46.58
GSCLCEMENT, EQ, 13-Apr-2020, 16.45, 17.50, 19.20, 15.90, 18.90, 18.60, 18.03, 82699, 14.91, 747, 52047, 66.97
GSFC, EQ, 13-Apr-2020, 43.10, 43.30, 44.05, 41.20, 42.15, 42.10, 42.17, 539168, 227.35, 4402, 312200, 64.68
GSKCONS, EQ, 13-Apr-2020, 10356.05, 10450.00, 10566.40, 10120.00, 10240.00, 10236.30, 10231.56, 41955, 4292.65, 8324, 22804, 60.42
GSPL, EQ, 13-Apr-2020, 190.90, 196.00, 196.00, 183.40, 184.55, 186.80, 189.05, 375346, 709.59, 7273, 202824, 61.58
GSS, EQ, 13-Apr-2020, 22.25, 23.20, 23.35, 21.55, 23.35, 23.30, 22.86, 17542, 4.01, 194, 12057, 79.16
GTL, EQ, 13-Apr-2020, 1.25, 1.35, 1.35, 1.30, 1.35, 1.35, 1.34, 80935, 1.09, 117, 67342, 83.24
GTPL, EQ, 13-Apr-2020, 48.00, 46.10, 53.00, 46.10, 53.00, 51.65, 50.23, 76348, 38.35, 1558, 49726, 86.31
GUFICBIO, EQ, 13-Apr-2020, 64.50, 68.30, 68.30, 61.50, 62.90, 62.40, 63.71, 60366, 38.46, 1033, 34766, 65.34
GUJALKALI, EQ, 13-Apr-2020, 317.55, 325.00, 329.00, 305.00, 309.05, 309.50, 314.37, 116697, 366.87, 4210, 57181, 53.92
GUJAPOLLO, EQ, 13-Apr-2020, 124.80, 124.05, 129.00, 123.60, 124.90, 124.85, 126.50, 433, 0.55, 36, 353, 95.66
GUJGASLTD, EQ, 13-Apr-2020, 235.15, 235.00, 247.00, 226.10, 233.75, 235.30, 238.30, 1226299, 2922.21, 19314, 348907, 32.70
GULFOILLUB, EQ, 13-Apr-2020, 567.90, 591.15, 670.00, 575.05, 588.95, 598.30, 618.99, 61830, 382.72, 4820, 14631, 27.03
GULFPETRO, EQ, 13-Apr-2020, 33.05, 33.05, 34.50, 31.05, 32.45, 32.20, 32.32, 33802, 10.92, 419, 27900, 86.81
GULPOLY, EQ, 13-Apr-2020, 26.70, 28.00, 28.00, 26.00, 28.00, 28.00, 27.71, 9770, 2.71, 41, 9370, 96.90
GVKPIL, EQ, 13-Apr-2020, 3.20, 3.25, 3.25, 2.90, 3.00, 3.00, 3.01, 2333349, 70.21, 1864, 1342138, 69.26
HAL, EQ, 13-Apr-2020, 548.25, 585.25, 595.00, 560.00, 563.00, 563.30, 571.33, 165303, 944.43, 12036, 50968, 33.92
HARITASEAT, EQ, 13-Apr-2020, 363.60, 365.95, 365.95, 349.95, 357.00, 351.85, 353.34, 2725, 9.63, 145, 2269, 87.34
HARRMALAYA, EQ, 13-Apr-2020, 56.40, 57.15, 57.30, 54.30, 56.40, 56.05, 55.99, 61578, 34.48, 825, 21473, 36.16
HATHWAY, EQ, 13-Apr-2020, 14.70, 14.80, 14.80, 13.25, 14.20, 14.10, 13.88, 351390, 48.78, 1708, 173046, 53.34
HATSUN, EQ, 13-Apr-2020, 513.35, 520.00, 520.00, 480.00, 505.00, 505.35, 501.71, 8613, 43.21, 426, 6028, 81.36
HAVELLS, EQ, 13-Apr-2020, 550.60, 552.00, 553.20, 524.45, 531.00, 536.35, 536.92, 1516544, 8142.61, 34087, 402998, 30.81
HBLPOWER, EQ, 13-Apr-2020, 12.80, 13.15, 14.90, 12.50, 12.85, 12.80, 13.09, 277256, 36.30, 924, 166673, 69.13
HBSL, EQ, 13-Apr-2020, 5.80, 5.70, 5.70, 5.70, 5.70, 5.70, 5.70, 100, 0.01, 1, 100, 100.00
HCC, EQ, 13-Apr-2020, 4.30, 4.50, 4.50, 4.35, 4.50, 4.50, 4.49, 1587742, 71.31, 1322, 1058220, 70.79
HCG, EQ, 13-Apr-2020, 69.50, 71.40, 71.40, 65.85, 67.10, 66.25, 67.20, 70817, 47.59, 3113, 43571, 77.52
HCL-INSYS, EQ, 13-Apr-2020, 4.50, 4.50, 4.70, 4.50, 4.70, 4.70, 4.65, 356604, 16.59, 816, 312751, 89.15
HCLTECH, EQ, 13-Apr-2020, 469.05, 470.00, 471.00, 454.00, 461.00, 458.25, 458.64, 2236731, 10258.50, 54865, 924195, 47.91
HDFC, EQ, 13-Apr-2020, 1703.10, 1725.00, 1763.75, 1646.55, 1662.00, 1655.20, 1680.31, 7287804, 122457.38, 285995, 2800656, 42.23
HDFCAMC, EQ, 13-Apr-2020, 2447.25, 2450.00, 2584.00, 2362.00, 2549.00, 2545.55, 2499.82, 519331, 12982.32, 49624, 172321, 35.80
HDFCBANK, EQ, 13-Apr-2020, 925.05, 934.00, 946.70, 886.20, 897.80, 895.35, 907.82, 17079259, 155048.28, 389148, 5547170, 36.38
HDFCLIFE, EQ, 13-Apr-2020, 472.25, 473.00, 482.75, 453.30, 477.50, 477.80, 465.63, 4143792, 19294.88, 183307, 1866681, 49.41
HDFCMFGETF, EQ, 13-Apr-2020, 4184.60, 4185.05, 4426.00, 4155.05, 4400.00, 4405.30, 4339.08, 22591, 980.24, 2487, 15396, 71.68
HDFCNIFETF, EQ, 13-Apr-2020, 943.04, 950.00, 950.00, 920.00, 942.90, 942.45, 939.04, 5289, 49.67, 296, 3008, 57.57
HDFCSENETF, EQ, 13-Apr-2020, 3306.87, 3699.00, 3699.00, 3250.00, 3319.00, 3280.44, 3309.41, 323, 10.69, 124, 191, 63.67
HEG, EQ, 13-Apr-2020, 615.50, 677.05, 677.05, 624.50, 677.05, 677.05, 663.46, 357694, 2373.16, 12874, 101399, 28.43
HEIDELBERG, EQ, 13-Apr-2020, 154.15, 156.20, 161.00, 146.00, 153.05, 153.45, 156.31, 1112147, 1738.36, 18899, 262814, 25.66
HEOF1100RG, MF, 13-Apr-2020, 7.55, 7.66, 7.66, 7.66, 7.66, 7.66, 7.66, 650, 0.05, 4, 650, 100.00
HERCULES, EQ, 13-Apr-2020, 59.00, 59.15, 60.10, 56.50, 56.50, 56.95, 58.50, 7428, 4.35, 239, 3780, 66.19
HERITGFOOD, EQ, 13-Apr-2020, 262.50, 275.60, 275.60, 272.95, 275.60, 275.60, 275.55, 44932, 123.81, 450, 41943, 94.87
HEROMOTOCO, EQ, 13-Apr-2020, 1990.90, 1952.00, 2023.50, 1888.05, 1920.50, 1919.05, 1946.32, 1561005, 30382.17, 83231, 330169, 22.97
HESTERBIO, EQ, 13-Apr-2020, 1040.15, 1049.95, 1063.25, 981.00, 981.00, 997.05, 1003.49, 6808, 68.32, 2095, 4023, 68.12
HEXAWARE, EQ, 13-Apr-2020, 265.05, 265.05, 288.00, 263.25, 277.80, 277.75, 275.16, 373841, 1028.67, 11679, 109096, 31.34
HFCL, EQ, 13-Apr-2020, 10.15, 10.75, 11.15, 10.20, 11.15, 11.15, 10.76, 1773862, 190.91, 2557, 1343529, 76.96
HGINFRA, EQ, 13-Apr-2020, 157.70, 157.00, 157.70, 153.90, 154.25, 154.15, 154.81, 7063, 10.93, 304, 4866, 90.18
HGS, EQ, 13-Apr-2020, 518.90, 514.00, 523.95, 502.00, 514.25, 515.00, 513.21, 2565, 13.16, 213, 1544, 70.18
HHOF1140RG, MF, 13-Apr-2020, 5.91, 5.91, 5.92, 5.91, 5.92, 5.92, 5.91, 1042, 0.06, 4, 1042, 100.00
HIKAL, EQ, 13-Apr-2020, 94.00, 98.70, 98.70, 91.00, 98.70, 98.70, 97.03, 284394, 275.94, 2505, 190608, 68.05
HIL, EQ, 13-Apr-2020, 736.10, 712.00, 785.55, 710.40, 751.00, 748.85, 748.62, 13600, 101.81, 1639, 5559, 45.07
HILTON, EQ, 13-Apr-2020, 8.05, 8.75, 8.75, 7.30, 8.10, 8.10, 8.21, 3333, 0.27, 62, 2103, 69.18
HIMATSEIDE, EQ, 13-Apr-2020, 62.80, 65.00, 65.00, 60.10, 60.95, 61.45, 61.59, 60525, 37.28, 1150, 36210, 72.76
HINDALCO, EQ, 13-Apr-2020, 107.55, 109.00, 114.35, 105.10, 114.00, 113.80, 110.40, 23260082, 25678.83, 131134, 5566169, 26.93
HINDCOMPOS, EQ, 13-Apr-2020, 130.50, 128.05, 128.05, 118.45, 123.90, 123.75, 122.22, 4073, 4.98, 224, 2452, 60.71
HINDCON, SM, 13-Apr-2020, 11.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 4000, 0.40, 1, 4000, 100.00
HINDCOPPER, EQ, 13-Apr-2020, 24.75, 25.00, 25.85, 23.80, 25.10, 25.15, 24.97, 583151, 145.59, 2876, 244560, 49.91
HINDMOTORS, EQ, 13-Apr-2020, 4.05, 4.20, 4.20, 3.85, 4.10, 4.10, 4.11, 130711, 5.37, 451, 95739, 80.63
HINDNATGLS, EQ, 13-Apr-2020, 30.10, 28.00, 33.10, 28.00, 31.40, 31.40, 31.53, 1658, 0.52, 41, 1485, 97.00
HINDOILEXP, EQ, 13-Apr-2020, 38.50, 40.00, 42.05, 38.00, 38.45, 38.40, 38.83, 409330, 158.92, 11340, 251577, 73.77
HINDPETRO, EQ, 13-Apr-2020, 207.85, 209.00, 211.70, 199.45, 204.05, 205.45, 204.04, 4934849, 10069.01, 46508, 1022065, 23.56
HINDUNILVR, EQ, 13-Apr-2020, 2372.25, 2381.00, 2423.00, 2315.00, 2350.50, 2346.45, 2352.69, 3249562, 76452.04, 190144, 1053896, 37.43
HINDZINC, EQ, 13-Apr-2020, 165.50, 166.00, 168.75, 162.55, 165.50, 165.20, 165.02, 295051, 486.88, 4349, 121852, 48.44
HIRECT, EQ, 13-Apr-2020, 144.55, 144.55, 145.50, 137.35, 137.35, 137.35, 139.73, 6147, 8.59, 135, 5236, 85.40
HISARMETAL, EQ, 13-Apr-2020, 51.20, 51.30, 53.15, 50.00, 50.15, 50.80, 51.84, 1112, 0.58, 45, 804, 83.40
HITECH, EQ, 13-Apr-2020, 92.85, 93.00, 102.00, 93.00, 96.00, 95.10, 95.32, 7356, 7.01, 148, 4368, 68.47
HITECHCORP, EQ, 13-Apr-2020, 49.20, 52.50, 52.50, 47.00, 51.50, 51.30, 49.63, 1349, 0.67, 26, 831, 63.97
HITECHGEAR, EQ, 13-Apr-2020, 87.85, 92.00, 96.50, 88.50, 93.50, 94.10, 94.54, 4392, 4.15, 156, 2195, 97.04
HLVLTD, EQ, 13-Apr-2020, 3.65, 3.90, 3.95, 3.35, 3.75, 3.70, 3.59, 193594, 6.95, 300, 113366, 63.78
HMVL, EQ, 13-Apr-2020, 42.65, 43.00, 44.85, 42.95, 44.00, 44.00, 44.05, 5232, 2.30, 152, 3808, 85.92
HNDFDS, EQ, 13-Apr-2020, 598.80, 606.00, 614.65, 568.90, 568.90, 568.90, 571.14, 10307, 58.87, 441, 9338, 92.25
HNGSNGBEES, EQ, 13-Apr-2020, 339.00, 339.00, 339.00, 321.50, 335.99, 335.99, 333.71, 777, 2.59, 67, 605, 77.96
HONAUT, EQ, 13-Apr-2020, 27774.35, 27989.00, 28134.85, 25800.00, 26800.00, 26860.00, 26591.36, 4479, 1191.03, 2643, 2074, 51.97
HONDAPOWER, EQ, 13-Apr-2020, 851.20, 856.85, 857.00, 812.00, 820.00, 824.60, 826.51, 7209, 59.58, 611, 5214, 84.92
HOVS, EQ, 13-Apr-2020, 28.35, 28.30, 31.15, 28.30, 31.15, 31.15, 30.49, 6220, 1.90, 82, 3287, 52.86
HPL, EQ, 13-Apr-2020, 24.50, 25.00, 26.45, 23.75, 24.70, 24.70, 24.94, 76066, 18.97, 967, 22438, 32.49
HSCL, EQ, 13-Apr-2020, 53.00, 54.00, 54.00, 47.70, 47.95, 47.95, 48.77, 1556446, 759.09, 12378, 650948, 48.35
HSIL, EQ, 13-Apr-2020, 47.65, 47.50, 48.20, 46.00, 47.10, 47.20, 46.99, 63442, 29.81, 937, 34181, 59.47
HTMEDIA, EQ, 13-Apr-2020, 10.75, 11.25, 11.30, 10.10, 10.50, 10.50, 10.52, 56860, 5.98, 304, 38704, 72.03
HUBTOWN, EQ, 13-Apr-2020, 8.90, 9.75, 9.75, 8.40, 8.95, 8.70, 8.95, 32963, 2.95, 175, 21026, 67.97
HUDCO, EQ, 13-Apr-2020, 21.75, 21.55, 22.60, 21.25, 22.15, 22.10, 22.02, 1271304, 279.98, 7039, 407740, 35.84
HUDCO, N2, 13-Apr-2020, 1178.00, 1189.89, 1199.00, 1189.89, 1195.00, 1195.00, 1195.03, 5079, 60.70, 30, 2113, 100.00
HUDCO, N3, 13-Apr-2020, 1056.00, 1055.23, 1057.00, 1055.00, 1055.00, 1055.00, 1055.77, 795, 8.39, 22, 595, 100.00
HUDCO, N4, 13-Apr-2020, 1020.50, 1080.00, 1080.00, 1080.00, 1080.00, 1080.00, 1080.00, 11, 0.12, 2, 11, 100.00
HUDCO, N5, 13-Apr-2020, 1127.00, 1109.20, 1130.00, 1109.20, 1130.00, 1130.00, 1126.13, 320, 3.60, 4, 270, 84.38
HUDCO, ND, 13-Apr-2020, 1242.17, 1241.00, 1258.49, 1241.00, 1255.00, 1254.22, 1247.31, 474, 5.91, 19, 319, 100.00
HUDCO, NE, 13-Apr-2020, 1336.83, 1345.00, 1358.90, 1335.10, 1358.90, 1354.23, 1345.43, 1746, 23.49, 83, 1313, 83.74
IBMFNIFTY, EQ, 13-Apr-2020, 96.01, 93.90, 106.93, 93.90, 104.00, 100.45, 101.90, 1127, 1.15, 88, 745, 70.68
IBREALEST, EQ, 13-Apr-2020, 44.65, 46.70, 46.85, 43.00, 45.00, 45.05, 44.64, 2058863, 919.05, 9177, 1021666, 70.36
IBULHSGFIN, EQ, 13-Apr-2020, 98.30, 98.00, 98.45, 88.50, 93.85, 93.85, 92.98, 22430423, 20855.92, 127852, 2806398, 13.68
IBULHSGFIN, N7, 13-Apr-2020, 1031.00, 1099.00, 1099.00, 1007.20, 1045.00, 1045.00, 1031.11, 70, 0.72, 4, 30, 60.00
IBULHSGFIN, NA, 13-Apr-2020, 499.99, 523.80, 548.30, 499.99, 499.99, 499.99, 503.14, 2533, 12.74, 70, 2020, 81.75
IBULISL, EQ, 13-Apr-2020, 42.30, 44.40, 44.40, 40.20, 41.25, 41.20, 42.12, 524694, 221.00, 2821, 186527, 36.47
IBVENTURES, E3, 13-Apr-2020, 29.45, 30.40, 30.60, 26.55, 26.55, 26.55, 27.14, 41686, 11.32, 231, 25322, 68.67
